:START_ID,:END_ID,:TYPE
person_671889,org_300,任职
person_612539,org_1133,任职
person_671517,org_670,任职
person_394681,org_109,任职
person_685797,org_322,任职
person_477516,org_893,任职
person_631291,org_249,任职
person_269724,org_12,任职
person_200047402,org_478,任职
person_612548,org_161,任职
person_499266,org_254,任职
person_479496,org_618,任职
person_568303,org_202,任职
person_455690,org_201,任职
person_576693,org_714,任职
person_454981,org_478,任职
person_320821,org_254,任职
person_674205,org_322,任职
person_283864,org_336,任职
person_267855,org_1135,任职
person_571975,org_278,任职
person_508539,org_248,任职
person_702458,org_238,任职
person_616972,org_62,任职
person_522923,org_2,任职
person_265508,org_579,任职
person_615942,org_221,任职
person_386762,org_109,任职
person_612742,org_478,任职
person_675435,org_45,任职
person_543762,org_159,任职
person_576801,org_370,任职
person_709727,org_161,任职
person_278636,org_4,任职
person_560333,org_31,任职
person_709403,org_487,任职
person_674999,org_132,任职
person_561890,org_41,任职
person_266627,org_164,任职
person_267418,org_31,任职
person_200004260,org_25,任职
person_572429,org_31,任职
person_263139,org_266,任职
person_518810,org_159,任职
person_673244,org_241,任职
person_542195,org_202,任职
person_367070,org_122,任职
person_265520,org_478,任职
person_576697,org_195,任职
person_675559,org_984,任职
person_263766,org_459,任职
person_568836,org_210,任职
person_615856,org_356,任职
person_578766,org_416,任职
person_459057,org_132,任职
person_268775,org_132,任职
person_568912,org_209,任职
person_686769,org_357,任职
person_753815,org_26,任职
person_275282,org_641,任职
person_865621,org_180,任职
person_551352,org_284,任职
person_618552,org_242,任职
person_568661,org_464,任职
person_682881,org_51,任职
person_521314,org_290,任职
person_788271,org_202,任职
person_685728,org_8,任职
person_673286,org_241,任职
person_561222,org_580,任职
person_270990,org_164,任职
person_616413,org_51,任职
person_686102,org_121,任职
person_709584,org_31,任职
person_687997,org_109,任职
person_578219,org_38,任职
person_266704,org_623,任职
person_619467,org_1276,任职
person_570938,org_298,任职
person_615489,org_530,任职
person_671198,org_366,任职
person_472328,org_790,任职
person_395085,org_41,任职
person_514135,org_507,任职
person_499713,org_219,任职
person_597871,org_310,任职
person_268411,org_249,任职
person_687140,org_41,任职
person_546441,org_13,任职
person_688634,org_488,任职
person_618183,org_581,任职
person_100179870,org_13,任职
person_674846,org_497,任职
person_618583,org_77,任职
person_614135,org_4,任职
person_680664,org_164,任职
person_695589,org_1014,任职
person_522143,org_237,任职
person_679745,org_443,任职
person_688716,org_478,任职
person_266305,org_202,任职
person_514453,org_284,任职
person_502194,org_185,任职
person_523126,org_85,任职
person_100239865,org_148,任职
person_688889,org_148,任职
person_686906,org_233,任职
person_268453,org_249,任职
person_672255,org_85,任职
person_506457,org_486,任职
person_355050,org_80,任职
person_268040,org_7,任职
person_687266,org_85,任职
person_675313,org_223,任职
person_618295,org_560,任职
person_576265,org_356,任职
person_465024,org_254,任职
person_630167,org_478,任职
person_500105,org_689,任职
person_548342,org_62,任职
person_687435,org_319,任职
person_272518,org_284,任职
person_523291,org_561,任职
person_277857,org_267,任职
person_458682,org_62,任职
person_574644,org_51,任职
person_576167,org_132,任职
person_594513,org_109,任职
person_492793,org_254,任职
person_671917,org_420,任职
person_614325,org_291,任职
person_500602,org_254,任职
person_673319,org_241,任职
person_278075,org_51,任职
person_695346,org_928,任职
person_616872,org_62,任职
person_672606,org_221,任职
person_273056,org_259,任职
person_701219,org_1281,任职
person_461859,org_478,任职
person_309143,org_478,任职
person_616226,org_51,任职
person_545356,org_259,任职
person_688717,org_478,任职
person_616954,org_307,任职
person_485581,org_464,任职
person_467751,org_249,任职
person_688210,org_51,任职
person_614315,org_291,任职
person_686615,org_278,任职
person_471605,org_278,任职
person_560564,org_483,任职
person_559408,org_559,任职
person_611854,org_1483,任职
person_687110,org_291,任职
person_688089,org_160,任职
person_576606,org_167,任职
person_617026,org_17,任职
person_473301,org_9,任职
person_524053,org_561,任职
person_614955,org_4,任职
person_470186,org_72,任职
person_272538,org_38,任职
person_791648,org_478,任职
person_455108,org_85,任职
person_466718,org_110,任职
person_571806,org_8,任职
person_265695,org_161,任职
person_687011,org_249,任职
person_502735,org_25,任职
person_616343,org_51,任职
person_629587,org_165,任职
person_490870,org_269,任职
person_615706,org_132,任职
person_577530,org_679,任职
person_523947,org_1,任职
person_504361,org_397,任职
person_519929,org_174,任职
person_686220,org_278,任职
person_579396,org_1017,任职
person_568438,org_109,任职
person_577858,org_483,任职
person_548356,org_62,任职
person_454878,org_1089,任职
person_598608,org_619,任职
person_572220,org_4,任职
person_686272,org_202,任职
person_688851,org_65,任职
person_610499,org_721,任职
person_548895,org_356,任职
person_617630,org_416,任职
person_502465,org_259,任职
person_686664,org_4,任职
person_615626,org_728,任职
person_576087,org_51,任职
person_492967,org_758,任职
person_278650,org_1458,任职
person_686990,org_336,任职
person_262330,org_134,任职
person_543984,org_284,任职
person_266295,org_202,任职
person_688448,org_518,任职
person_394806,org_109,任职
person_461458,org_6,任职
person_267083,org_1006,任职
person_272598,org_241,任职
person_379388,org_51,任职
person_629914,org_109,任职
person_575027,org_185,任职
person_687172,org_518,任职
person_613293,org_121,任职
person_558705,org_232,任职
person_615861,org_51,任职
person_278112,org_160,任职
person_709532,org_242,任职
person_612465,org_272,任职
person_548014,org_370,任职
person_612273,org_241,任职
person_544903,org_249,任职
person_469148,org_2,任职
person_661369,org_327,任职
person_527013,org_806,任职
person_702811,org_276,任职
person_592284,org_327,任职
person_200015569,org_1585,任职
person_703018,org_570,任职
person_271174,org_12,任职
person_525328,org_51,任职
person_621806,org_169,任职
person_622744,org_223,任职
person_500833,org_221,任职
person_622070,org_814,任职
person_457137,org_40,任职
person_273471,org_248,任职
person_466776,org_238,任职
person_100406384,org_45,任职
person_622588,org_65,任职
person_460341,org_8,任职
person_662019,org_276,任职
person_657385,org_468,任职
person_680630,org_459,任职
person_456162,org_225,任职
person_589365,org_304,任职
person_526816,org_695,任职
person_480621,org_25,任职
person_274417,org_164,任职
person_525916,org_164,任职
person_662080,org_59,任职
person_616765,org_35,任职
person_277070,org_177,任职
person_616744,org_308,任职
person_621376,org_338,任职
person_587189,org_7,任职
person_656673,org_33,任职
person_623008,org_697,任职
person_702804,org_211,任职
person_277736,org_25,任职
person_702599,org_59,任职
person_277721,org_221,任职
person_200015236,org_476,任职
person_509725,org_570,任职
person_662128,org_91,任职
person_622945,org_673,任职
person_307059,org_59,任职
person_462428,org_104,任职
person_660649,org_570,任职
person_591927,org_18,任职
person_674479,org_4,任职
person_278063,org_59,任职
person_271578,org_49,任职
person_328792,org_161,任职
person_761174,org_91,任职
person_273655,org_695,任职
person_100128854,org_92,任职
person_478338,org_2,任职
person_656516,org_117,任职
person_329747,org_85,任职
person_383400,org_262,任职
person_263883,org_763,任职
person_268699,org_51,任职
person_581222,org_225,任职
person_508569,org_305,任职
person_271232,org_25,任职
person_581001,org_909,任职
person_606907,org_8,任职
person_702918,org_78,任职
person_702894,org_221,任职
person_586308,org_72,任职
person_622076,org_284,任职
person_526442,org_225,任职
person_266024,org_209,任职
person_268376,org_209,任职
person_513873,org_21,任职
person_661959,org_203,任职
person_268790,org_164,任职
person_586513,org_164,任职
person_591942,org_18,任职
person_737432,org_40,任职
person_581472,org_248,任职
person_622994,org_90,任职
person_705857,org_89,任职
person_530187,org_89,任职
person_513280,org_12,任职
person_670371,org_48,任职
person_619941,org_12,任职
person_388975,org_35,任职
person_583592,org_259,任职
person_595819,org_25,任职
person_264161,org_254,任职
person_666933,org_97,任职
person_705802,org_719,任职
person_593560,org_383,任职
person_582768,org_210,任职
person_473847,org_254,任职
person_620787,org_42,任职
person_705785,org_8,任职
person_311064,org_4,任职
person_270905,org_26,任职
person_398379,org_109,任职
person_507345,org_552,任职
person_878216,org_111,任职
person_515553,org_203,任职
person_619959,org_92,任职
person_589162,org_80,任职
person_502784,org_25,任职
person_706297,org_92,任职
person_591666,org_23,任职
person_609281,org_668,任职
person_332881,org_639,任职
person_668624,org_652,任职
person_261839,org_19,任职
person_708118,org_641,任职
person_746691,org_221,任职
person_479102,org_935,任职
person_397444,org_209,任职
person_466221,org_4,任职
person_352538,org_832,任职
person_668777,org_27,任职
person_583617,org_1489,任职
person_707063,org_170,任职
person_669030,org_16,任职
person_707847,org_273,任职
person_737671,org_35,任职
person_512381,org_386,任职
person_383637,org_53,任职
person_589376,org_19,任职
person_347573,org_27,任职
person_585702,org_83,任职
person_625618,org_415,任职
person_746681,org_281,任职
person_532421,org_66,任职
person_332500,org_266,任职
person_612506,org_880,任职
person_695123,org_229,任职
person_460200,org_497,任职
person_686382,org_320,任职
person_567938,org_669,任职
person_702930,org_304,任职
person_661184,org_654,任职
person_703198,org_971,任职
person_702440,org_248,任职
person_327058,org_62,任职
person_470932,org_109,任职
person_455408,org_202,任职
person_682202,org_38,任职
person_382496,org_220,任职
person_277004,org_12,任职
person_276657,org_672,任职
person_687135,org_125,任职
person_460134,org_209,任职
person_319319,org_12,任职
person_516804,org_497,任职
person_564273,org_1129,任职
person_675680,org_656,任职
person_524333,org_167,任职
person_573372,org_174,任职
person_688202,org_51,任职
person_455809,org_34,任职
person_672550,org_237,任职
person_688298,org_580,任职
person_344328,org_668,任职
person_470191,org_72,任职
person_597727,org_108,任职
person_617319,org_626,任职
person_200061724,org_82,任职
person_200045180,org_518,任职
person_660823,org_459,任职
person_524623,org_304,任职
person_702655,org_213,任职
person_268947,org_1,任职
person_686241,org_54,任职
person_395106,org_223,任职
person_503132,org_236,任职
person_584735,org_211,任职
person_623015,org_220,任职
person_567490,org_160,任职
person_268563,org_51,任职
person_273342,org_1079,任职
person_584948,org_397,任职
person_587830,org_159,任职
person_518258,org_8,任职
person_468926,org_25,任职
person_568762,org_814,任职
person_264138,org_695,任职
person_662162,org_221,任职
person_660723,org_184,任职
person_273959,org_13,任职
