field:ID,label_en,label_zh,label_en_display,:LABEL
国标3029,regional ecological economics,区域生态经济学,Regional Ecological Economics,国标
国标3030,other disciplines of ecological economics,生态经济学其他学科,Other disciplines of Ecological Economics,国标
国标3031,labor economics,劳动经济学,Labor Economics,国标
国标3032,employment economics,就业经济学,Employment Economics,国标
国标3033,educational economics,教育经济学,Educational Economics,国标
国标3034,health economics,健康经济学,Health economics,国标
国标3035,history of labor economy,劳动经济史,History of labor economy,国标
国标3036,other disciplines of labor economics,劳动经济学其他学科,Other disciplines of Labor Economics,国标
国标3037,urban economics,城市经济学,Urban Economics,国标
国标3038,urban economic management,城市经济管理学,Urban economic management,国标
国标3039,urban land economics,城市土地经济学,Urban land economics,国标
国标3040,municipal economics,市政经济学,Municipal Economics,国标
国标3041,real estate economics,房地产经济学,Real Estate Economics,国标
国标3042,suburban economics,城郊经济学,Suburban Economics,国标
国标3043,other disciplines of urban economics,城市经济学其他学科,Other disciplines of Urban Economics,国标
国标3044,resource economics,资源经济学,Resource Economics,国标
国标3045,economics of marine resources,海洋资源经济学,Economics of marine resources,国标
国标3046,economics of biological resources,生物资源经济学,Economics of biological resources,国标
国标3047,economics of mineral resources,矿产资源经济学,Economics of mineral resources,国标
国标3048,development and utilization of resources,资源开发与利用,Development and utilization of resources,国标
国标3049,other disciplines of resource economics,资源经济学其他学科,Other disciplines of Resource Economics,国标
国标3050,economics of sustainable development,可持续发展经济学,Economics of sustainable development,国标
国标3051,logistics economics,物流经济学,Logistics Economics,国标
国标3052,logistics economic theory,物流经济理论,Logistics economic theory,国标
国标3053,logistics management,物流管理学,Logistics management,国标
国标3054,other disciplines of logistics economics,物流经济学其他学科,Other disciplines of Logistics Economics,国标
国标3055,industrial economics,工业经济学,Industrial Economics,国标
国标3056,industrial development economics,工业发展经济学,Industrial Development Economics,国标
国标3057,management of industrial enterprises,工业企业经营管理学,Management of industrial enterprises,国标
国标3058,industrial economic geography,工业经济地理,Industrial economic geography,国标
国标3059,industrial sector economics,工业部门经济学,Industrial Sector Economics,国标
国标3060,history of industrial economy,工业经济史,History of industrial economy,国标
国标3061,other disciplines of industrial economics,工业经济学其他学科,Other disciplines of Industrial Economics,国标
国标3062,rural economics,农村经济学,Rural economics,国标
国标3063,rural macroeconomics,农村宏观经济学,Rural Macroeconomics,国标
国标3064,rural industrial economics,农村产业经济学,Rural Industrial Economics,国标
国标3065,rural regional economics,农村区域经济学,Rural regional economics,国标
国标3066,other subjects of rural economics,农村经济学其他学科,Other subjects of rural economics,国标
国标3067,agricultural economics,农业经济学,Agricultural Economics,国标
国标3068,economics of agricultural production,农业生产经济学,Economics of agricultural production,国标
国标3069,land economics,土地经济学,Land economics,国标
国标3070,management of agricultural enterprises,农业企业经营管理,Management of agricultural enterprises,国标
国标3071,cooperative economy,合作经济,cooperative economy,国标
国标3072,world agricultural economy,世界农业经济,World agricultural economy,国标
国标3073,planting economics,种植业经济学,Planting Economics,国标
国标3074,other disciplines of agricultural economics,农业经济学其他学科,Other disciplines of Agricultural Economics,国标
国标3075,urban transport economics,城市运输经济学,Urban Transport Economics,国标
国标3076,economics of railway transportation,铁路运输经济学,Economics of railway transportation,国标
国标3077,economics of air transport,航空运输经济学,Economics of air transport,国标
国标3078,economics of highway transportation,公路运输经济学,Economics of highway transportation,国标
国标3079,economics of waterway transportation,水路运输经济学,Economics of waterway transportation,国标
国标3080,comprehensive transportation economics,综合运输经济学,Comprehensive Transportation Economics,国标
国标3081,other disciplines of transportation economics,交通运输经济学其他学科,Other disciplines of Transportation Economics,国标
国标3082,business economics,商业经济学,Business Economics,国标
国标3083,principles of business economics,商业经济学原理,Principles of Business Economics,国标
国标3084,business enterprise management,商业企业管理学,Business enterprise management,国标
国标3085,commodity circulation economics,商品流通经济学,Commodity circulation economics,国标
国标3086,marketing,市场学,Marketing,国标
国标3087,business psychology,商业心理学,Business Psychology,国标
国标3088,business sociology,商业社会学,Business Sociology,国标
国标3089,commodity science,商品学,Commodity Science,国标
国标3090,business logistics,商业物流学,Business Logistics,国标
国标3091,history of commercial economy,商业经济史,History of commercial economy,国标
国标3092,advertising,广告学,Advertising,国标
国标3093,service economics,服务经济学,Service Economics,国标
国标3094,other disciplines of business economics,商业经济学其他学科,Other disciplines of Business Economics,国标
国标3095,price science,价格学,Price Science,国标
国标3096,principles of price science,价格学原理,Principles of price Science,国标
国标3097,sector pricing,部门价格学,Sector pricing,国标
国标3098,generalized price science,广义价格学,Generalized price Science,国标
国标3099,cost management,成本管理学,Cost management,国标
国标3100,price history,价格史,Price history,国标
国标3101,comparative pricing,比较价格学,Comparative pricing,国标
国标3102,other disciplines of price science,价格学其他学科,Other disciplines of price Science,国标
国标3103,tourism economics,旅游经济学,tourism economics,国标
国标3104,tourism economics theory,旅游经济学理论,Tourism economics theory,国标
国标3105,tourism economic management,旅游经济管理学,Tourism economic management,国标
国标3106,tourism enterprise management,旅游企业管理学,Tourism enterprise management,国标
国标3107,history of tourism,旅游事业史,History of Tourism,国标
国标3108,other disciplines of tourism economics,旅游经济学其他学科,Other disciplines of Tourism Economics,国标
国标3109,information economics ,信息经济学,information economics ,国标
国标3110,finance,财政学,Finance,国标
国标3111,theoretical finance,理论财政学,Theoretical finance,国标
国标3112,comparative finance,比较财政学,Comparative Finance,国标
国标3113,history of financial thought,财政思想史,History of financial thought,国标
国标3114,history of finance,财政史,History of Finance,国标
国标3115,financial management,财政管理学,Financial management,国标
国标3116,tax administration,税务管理学,Tax administration,国标
国标3117,other disciplines of finance,财政学其他学科,Other disciplines of Finance,国标
